,Title,Authors,Text,Summary,published_date,Source
27,NSCA Foundation,Asset Media,"The newly released AR Interactive Guide is endorsed by the NSCA Foundation and supported by Before You Dig Australia (BYDA).

Distributed to electricians, electrical contractors and wholesalers, and power and utility providers, the AR Interactive — Power, Electrical & Renewable Energy Guide to Safety 2023/24 is developed with interactive augmented reality (AR) capabilities for use with a smart device. Users can utilise the free Pro-Vis AR App to download resources such as videos and 3D animations to engage effectively on matters relating to supportive discussions that address key strategic actions and procedures which aim to reduce the impact of industry-specific risk factors and promotion of protective factors. Available via free subscription at www.provisual.com.au.

Additional WHS topics that address issues pertinent to this vital industry sector include:

Battery Recycling

“Before you Dig”

Arc Flash Hazards

“Look Up and Live”

Overhead/Underground Powerlines and Safe Work Method Statements (SWMS)

Pro-Visual Publishing CEO John Hutchings said, “We are continuing to make leaps and bounds by improving WHS education and training supported by advances in digital technology and AR. The biggest impact of digitisation can be seen in how it can revolutionise engagement, which underpins success and effectiveness, by reducing risk to improve health and safety performance overall. This vital free workplace safety initiative would not be possible without the ongoing support from our corporate sponsors and industry associations.”

For free Guides email: marketing@provisual.com.au or visit: https://www.provisual.com.au/free-guide-subscription.html.

Click here for a clearer image.","The newly released AR Interactive Guide is endorsed by the NSCA Foundation and supported by Before You Dig Australia (BYDA).
Distributed to electricians, electrical contractors and wholesalers, and power and utility providers, the AR Interactive — Power, Electrical & Renewable Energy Guide to Safety 2023/24 is developed with interactive augmented reality (AR) capabilities for use with a smart device.
Available via free subscription at www.provisual.com.au.
The biggest impact of digitisation can be seen in how it can revolutionise engagement, which underpins success and effectiveness, by reducing risk to improve health and safety performance overall.
This vital free workplace safety initiative would not be possible without the ongoing support from our corporate sponsors and industry associations.”For free Guides email: marketing@provisual.com.au or visit: https://www.provisual.com.au/free-guide-subscription.html.",,https://www.nscafoundation.org.au/news
28,NSCA Foundation,Asset Media,"CSIRO has announced that it will partner with five universities to keep Australians safe at work using the latest digital technologies. The $18 million Tech4HSE program will enable researchers in emerging fields such as generative and immersive artificial intelligence (AI), augmented reality and cybersecurity to develop technology to aid those working in dangerous environments.

CSIRO’s data and digital arm, Data61, joined forces with the University of Queensland, Swinburne University, UNSW, Curtin University and Australian National University for the program. Professor Aaron Quigley, Science Director of Data61, said the technologies developed will support health, safety and environmental (HSE) objectives across a range of industries. “We’re bringing the best researchers in the nation together to help get everyone home safely, by creating advanced digital tools for training, identifying and monitoring hazards, and planning responses and actions,” Quigley said.

Data from the Australian Bureau of Statistics shows that 497,300 Australians suffered from a work-related injury or illness in 2021–22. All participating institutions will contribute funding and research expertise to the program, with UQ administering the funding. UQ Tech4HSE Science Lead Dr Mashhuda Glencross said the project represents an opportunity to make a difference. “The innovative technologies we are researching and developing in this initiative are aimed at supporting the safety of Australians during disasters and when working in potentially hazardous environments,” Glencross said.

Prototypes will be built over five years and trialled in real-world job scenarios to develop commercially viable products that are responsible by design. The first project currently underway involves researchers from Data61 and UQ developing technologies to support crisis preparedness and response for workers in the energy industry. Data61 Tech4HSE Science Lead Dr Matt Adcock said one example of the technology being developed combines computer vision models and 3D generative AI.

“Our aim is to take smart glasses to a new level by enabling the placement of helpful digital holograms within the physical work environment to support emergency response safety training and assisted decision-making under heightened stress levels,” Adcock said.

Researchers are also working with stakeholders in the power industry to ensure prototypes are sensitive to industry needs. The program strategically aims to bring Australia’s university expertise and CSIRO’s capabilities together to maximise the impact of science, research and development for Australians.

Image caption: Tech4HSE researcher Stuart Anderson testing prototype augmented reality technology that highlights and alerts the headset wearer to a possible electrical hazard. Image credit: CSIRO","CSIRO has announced that it will partner with five universities to keep Australians safe at work using the latest digital technologies.
CSIRO’s data and digital arm, Data61, joined forces with the University of Queensland, Swinburne University, UNSW, Curtin University and Australian National University for the program.
All participating institutions will contribute funding and research expertise to the program, with UQ administering the funding.
UQ Tech4HSE Science Lead Dr Mashhuda Glencross said the project represents an opportunity to make a difference.
Data61 Tech4HSE Science Lead Dr Matt Adcock said one example of the technology being developed combines computer vision models and 3D generative AI.",,https://www.nscafoundation.org.au/news
29,NSCA Foundation,Asset Media,"Since 3 July 2023, inspectors from SafeWork SA have performed 53 compliance audits, issuing 314 statutory notices and more than 100 stop-work notices to halt risky practices on building sites, as part of a six-month safety blitz targeting working from height. The ‘managing risk of falls in residential construction’ campaign identified 172 breaches, resulting in 124 prohibition and 48 improvement notices being issued.

Working from portable ladders and scaffolds or working near balconies, voids and live edges are the biggest areas of concern. To support the Communications Electrical Plumbing Union’s (CEPU) ‘Nowhere to go’ campaign, the campaign also includes ensuring accessibility to clean and hygienic toilet facilities. The toilets compliance audits identified 41 breaches resulting in improvement notices being issued. Almost three-quarters of compliance audits identified non-compliant toilet facilities.

During the audits, an additional 101 statutory notices were issued for non-campaign related breaches, consisting of 17 prohibition and 84 improvement notices. A prohibition notice is a directive issued to an employer, instructing them to stop work immediately due to the severity of the risk until compliance measures are implemented to mitigate the workplace hazard. Improvement notices are issued when a safe issue is identified. Work can continue while the improvement notice is being actioned; however, the notice requires the issue to be fixed within a specified time.

Slips, trips and falls made up a substantial number of workplace incidents, with falls from height being the third leading cause of workplace fatalities across Australia. In 2022, SafeWork SA recorded 77 notifiable serious injuries resulting from falls, down from 103 in 2021, with 59 of those falls occurring within the construction industry — the worst affected of all industries. Falls from ladders comprised 40% of construction industry fall injuries in 2022, with data revealing that workers most at risk of a serious injury from a fall were roofers, carpenters and steel frame installers.

While the number of incidents across all industries has decreased in the past two years, falls in the residential construction industry remain high. SafeWork SA Executive Director Glenn Farrell said inspectors will continue to visit construction sites in November and December.

“Key safety messages about working from heights are not leading to a reduction in injuries in the residential construction sector, requiring a more rigorous approach to compliance. The control measures to reduce the risk of falls are well known and readily available so there is no excuse for not having them in place,” Farrell said.

Image credit: iStock.com/DaveBolton","The ‘managing risk of falls in residential construction’ campaign identified 172 breaches, resulting in 124 prohibition and 48 improvement notices being issued.
The toilets compliance audits identified 41 breaches resulting in improvement notices being issued.
Almost three-quarters of compliance audits identified non-compliant toilet facilities.
During the audits, an additional 101 statutory notices were issued for non-campaign related breaches, consisting of 17 prohibition and 84 improvement notices.
Improvement notices are issued when a safe issue is identified.",,https://www.nscafoundation.org.au/news
30,NSCA Foundation,Asset Media,"In December 2022, ISO 15189 Medical Laboratories – Requirements for Quality and Competence was published. This Standard replaces ISO 15189:2012 Medical Laboratories – Requirements for Quality and Competence. From 1 August 2023, all assessments will be conducted against ISO 15189:2022 which is applicable to all applicant and accredited human pathology facilities.

The International Laboratory Accreditation Cooperation (ILAC) has mandated a three-year transition period from the date of publication of the Standard. The transition date prescribed by ILAC ends in December 2025 to ensure transition of facilities to the new version occurs by this date. At the end of the period, accreditation of a facility to ISO 15189:2012 will no longer be recognised under the ILAC arrangement. Those facilities that have not transitioned to ISO 15189:2022 by 22 December 2025 will have their accreditation suspended.

The Standard is to be adopted in full as an Australian Standard in due course and published as AS ISO 15189:2023.

The newly released AR Interactive – Laboratory Guide to Workplace Safety 2023/24 produced in conjunction with Science Industry Australia (SIA); Australasian Laboratory Managers Association (ALMA) and endorsed by the NSCA Foundation provides interpretative criteria and recommendations for the application of ISO 15189:2022 Medical Laboratories – Requirements for Quality and Competence Transition Policy for both applicant and accredited facilities to manage variations and changes in preparation for the August 2023 commencement of assessment against ISO 15189:2022 on how these requirements are applied in practice; the controls to manage patient risk; and the tools and management system needed to support a successful medical laboratory operation are available via free subscription from www.provisual.com.au.

Developed with interactive AR capabilities for use with your smart device by downloading the free Pro-Vis AR Safety App from the App Store or Google Play, Pro-Visual Publishing AR Interactive – Laboratory Guide to Workplace Safety 2023/24 improves the safety knowledge and capabilities of all laboratory professionals and graduates by communicating WHS policies and procedures through a range of methods, including using technology that young people are familiar with alongside traditional methods, such as one-on-one discussions and team meetings focused on proactive prevention of injury, ill-health and essential information in order to help create a workplace safety culture of zero harm.

Together Pro-Visual Publishing in consultation with SIA; ALMA; Research and Development Laboratories; Medical/Clinical laboratories have carefully identified high-risk hazards following in-depth sector feedback which includes:

Guidelines for Sharps Disposal in Australia

Overview of stringent guidelines and policies in safe management and disposal of sharps is governed by state and local legislation and policies. These regulations are aimed at preventing injury, infection and disease transmission, especially Hepatitis B, Hepatitis C, and HIV/AIDS. Downloadable resources via the free Pro-Vis AR Safety App include:

Australian Guidelines for Safe Sharp Handling Practices and Esco Scientific Proper Biohazardous Waste Management Video

Risk Assessment Laboratories Checklist

Mental Health and Wellbeing Prevention & Management Strategies is a highly important component of WHS frameworks and understanding viewed through the framework of risk management, protecting employees from both physical and psychological workplace hazards in light of the model Work Health and Safety (WHS) Laws which now include regulations on psychosocial hazards and a new model Code of Practice Managing Psychosocial Hazards at Work as mental injury claims continue to increase. Downloadable resources via the free Pro-Vis AR App include:

SafeWork QLD Workplace Mental Health Matters Video

Heads Up Seven Actions to help create a Mentally Healthy Workplace PDF & Video

Making Every Day RUOK? Video

Risk Identification & Safe Work Practices - Ergonomic Physical Hazards & Laboratory Pipetting Musculoskeletal Disorders Prevention

Laboratory researchers are at risk of developing cumulative trauma injuries because of the repetitive nature of pipetting, use of small handheld tools, opening and closing vial caps, prolonged awkward postures at a microscope, laboratory hood or biological safety cabinet, and a variety of other laboratory tasks. Employee education and training is essential for prevention of laboratory injuries. Downloadable resources via the free Pro-Vis AR Safety App include:

Workplace Ergonomics Video and Safe Work Australia information on Managing Risks

Pro-Visual Publishing CEO John Hutchings states, “The ISO 15189 is a crucial international standard for modern medical laboratory operation and an important milestone in quality and WHS compliance. Management review processes must be structured in such a way that they include all aspects of the pathology service provided as they relate to laboratory personnel and patient care, including pre-analytical, analytical and post-analytical processes across the organisation as a whole.

“The ongoing success of the AR Interactive – Laboratory Guide to Workplace Safety cannot be achieved without the collective feedback from the laboratory sector, SIA, ALMA, NSCA and corporate sponsors.”

For free Guides email: marketing@provisual.com.au or visit: https://www.provisual.com.au/free-guide-subscription.html.

Click here for a clearer image.","In December 2022, ISO 15189 Medical Laboratories – Requirements for Quality and Competence was published.
This Standard replaces ISO 15189:2012 Medical Laboratories – Requirements for Quality and Competence.
The International Laboratory Accreditation Cooperation (ILAC) has mandated a three-year transition period from the date of publication of the Standard.
The Standard is to be adopted in full as an Australian Standard in due course and published as AS ISO 15189:2023.
“The ongoing success of the AR Interactive – Laboratory Guide to Workplace Safety cannot be achieved without the collective feedback from the laboratory sector, SIA, ALMA, NSCA and corporate sponsors.”For free Guides email: marketing@provisual.com.au or visit: https://www.provisual.com.au/free-guide-subscription.html.",,https://www.nscafoundation.org.au/news
31,NSCA Foundation,Asset Media,"The NSW Government has established a Work Advisory Group to provide coordinated and effective action across government and non-government leaders to address workplace sexual harassment. Workplace sexual harassment occurs in every industry and is unacceptably prevalent in Australia, with data from the Australian Human Rights Commission revealing that a third of Australians have experienced sexual harassment in the workplace.

Work is underway to curb sexual harassment in the workplace in NSW, with SafeWork NSW launching a four-year strategy to eliminate workplace sexual harassment. This new, dedicated team will focus on addressing gender-based harmful workplace behaviours and lead the implementation of the strategy. This includes educating NSW businesses on their duties to prevent and respond to workplace sexual harassment before it occurs and take appropriate enforcement action to protect workers.

The NSW Respect at Work Advisory Group will be led by SafeWork NSW and supported by Minister Sophie Cotsis and Minister Jodie Harrison. The advisory group will also inform the government’s approach to stopping workplace sexual harassment and ensure efforts are coordinated with key NSW and Commonwealth Government agencies working to address sexual harassment.

The advisory group comprises SafeWork NSW, the Anti-Discrimination Board of NSW, the Australian Human Rights Commission, the NSW Women’s Safety Commissioner, Legal Aid NSW, the NSW Police Force, the NSW Public Service Commissioner, Full Stop Australia, the Australian Institute of Health and Safety, the Australian Industry Group, Unions NSW, Out Watch, Muslim Women Australia and Professor Rae Cooper, AO.

Businesses and workers can refer to the NSW Government for resources on how to help prevent sexual harassment in their workplaces and what they can do if they experience workplace sexual harassment. Minister for Industrial Relations and Work Health and Safety Sophie Cotsis said the prevalence of sexual harassment in Australian workplaces is concerning and added that the collaboration between the NSW Respect at Work programs will help reduce this. “My expectation is that we listen to the feedback from the experts,” Cotsis said.

Minister for Prevention of Domestic Violence and Assault Jodie Harrison said workplace sexual harassment can have a profound impact on individuals and undermine workplace productivity. “The establishment of the NSW Respect at Work Advisory Group is an important step in reducing the prevalence of workplace sexual harassment and making sure people can feel safe at work,” Harrison said.

Image credit: iStock.com/July Alcantara","The NSW Government has established a Work Advisory Group to provide coordinated and effective action across government and non-government leaders to address workplace sexual harassment.
Workplace sexual harassment occurs in every industry and is unacceptably prevalent in Australia, with data from the Australian Human Rights Commission revealing that a third of Australians have experienced sexual harassment in the workplace.
Work is underway to curb sexual harassment in the workplace in NSW, with SafeWork NSW launching a four-year strategy to eliminate workplace sexual harassment.
The NSW Respect at Work Advisory Group will be led by SafeWork NSW and supported by Minister Sophie Cotsis and Minister Jodie Harrison.
Minister for Prevention of Domestic Violence and Assault Jodie Harrison said workplace sexual harassment can have a profound impact on individuals and undermine workplace productivity.",,https://www.nscafoundation.org.au/news
32,NSCA Foundation,Asset Media,"Resources Safety and Health Queensland (RSHQ) has urged mine sites to be more hands on, to prevent one of the industry’s most common incidents. Since the beginning of 2023, there have been 55 serious incidents reported at Queensland coalmines, with 28 of those incidents involving fingers. RSHQ’s Chief Inspector of Coal Mines, Jacques le Roux, said that although these injuries are not life-threatening, they have a serious impact on the lives of workers. “Because hands are complex body parts, they don’t always perform the same way, or as well, after they have been seriously injured, even after rehabilitation. It’s just not good enough, especially when we know these injuries are preventable,” le Roux said.

A coalmine worker in the Bowen Basin had his finger partially amputated in an incident on 24 August 2023; the incident occurred when a drill rig operator mistakenly thought their co-worker’s hands were clear before starting equipment. The finger was recovered and taken with the patient to Moranbah hospital.

According to RSHQ, more than half of the serious incidents at Queensland coalmines in 2023 have involved fingers; a quarter of the reported serious incidents with fingers involve considerable risk activities associated with lifting, slinging and towing. “Hands are often the body part nearest to a hazard, so risk controls need to focus on lowering the exposure of hands to hazards that can cause serious injury,” le Roux said.

RSHQ has encouraged each site to implement a “hands free” work initiative that involves using machinery and appropriate tools where possible to reduce the need for hands around pinch and crush points. RSHQ also recommends that sites review and monitor their management processes, manning requirements for tasks and lifting procedures.

Image credit: iStock.com/SeventyFour","Resources Safety and Health Queensland (RSHQ) has urged mine sites to be more hands on, to prevent one of the industry’s most common incidents.
Since the beginning of 2023, there have been 55 serious incidents reported at Queensland coalmines, with 28 of those incidents involving fingers.
RSHQ’s Chief Inspector of Coal Mines, Jacques le Roux, said that although these injuries are not life-threatening, they have a serious impact on the lives of workers.
It’s just not good enough, especially when we know these injuries are preventable,” le Roux said.
RSHQ also recommends that sites review and monitor their management processes, manning requirements for tasks and lifting procedures.",,https://www.nscafoundation.org.au/news
33,NSCA Foundation,Asset Media,"A new campaign has been launched for Christmas 2023 to combat the rising incidents of abuse and violence against retail workers, and to demonstrate a fresh shared commitment to an industry-wide approach on worker safety and retail crime. The Shop, Distributive and Allied Employees Association (SDA), the National Retail Association (NRA) and the Shopping Centre Council of Australia (SCCA) have extended a plea to the wider community to “treat workers with dignity and respect”.

SCCA members will run the SDA’s ‘No One Deserves a Serve’ campaign ads for free nationally across digital media within shopping centres, and workers across small and large retailers will be encouraged to report all incidents of abuse, violence and retail crime to police.

The campaign, first launched by the SDA in 2017, encourages customers to treat retail workers with courtesy and respect. The new Christmas 2023 campaign will be run across more than 3100 digital screens, in 150 shopping centres, home to over 28,000 retailers, from November through the busy Christmas trading period, for maximum in-centre exposure to an estimated 190 million consumer visits across the peak annual shopping period.

In partnering to roll out the Christmas 2023 campaign, the SDA, NRA and SCCA have also made a shared commitment to work together and partner with governments to address the issue of abuse and violence towards workers and rising retail crime. This partnership will address four key pillars:

Ensuring that retail and fast-food workers and retailers report incidents of abuse and violence and retail crime to police. The need for governments to review deterrence and enforcement policies particularly in relation to potential and recidivist offenders, and aggravated assault. Ensuring technology can be used in an appropriate manner to deter offenders, prevent abuse, violence and crime, and to assist law enforcement. Enhanced information sharing and collaboration between retailers, shopping centres and government agencies to improve community safety.

Gerard Dwyer, National Secretary of the SDA, said customer abuse and violence is a serious workplace health and safety issue for retail workers across Australia. “Retail workers are under more stress and pressure during the Christmas season — we’re asking all shoppers not to take out their festive frustrations on the workers who are there to help make your shopping experience a pleasant one,” Dwyer said.

Lindsay Carroll, Deputy CEO of the NRA, said it is critical to demonstrate to offenders that they ‘are not welcome’ if they intend to abuse, assault or harm anyone. “We as an industry are jointly calling for policy reforms to clearly demonstrate that any abuse towards retail employees will not be tolerated,” Carroll said.

Image credit: iStock.com/andresr","The campaign, first launched by the SDA in 2017, encourages customers to treat retail workers with courtesy and respect.
This partnership will address four key pillars:Ensuring that retail and fast-food workers and retailers report incidents of abuse and violence and retail crime to police.
Ensuring technology can be used in an appropriate manner to deter offenders, prevent abuse, violence and crime, and to assist law enforcement.
Enhanced information sharing and collaboration between retailers, shopping centres and government agencies to improve community safety.
Gerard Dwyer, National Secretary of the SDA, said customer abuse and violence is a serious workplace health and safety issue for retail workers across Australia.",,https://www.nscafoundation.org.au/news
34,NSCA Foundation,Asset Media,"Safe Work Australia has published a Decision Regulation Impact Statement (Decision RIS) about the prohibition of the use of engineered stone. The Decision RIS was developed at the request of WHS ministers and was informed by stakeholder consultation, independent economic analysis and an expert review of evidence. The Decision RIS recommends a prohibition on the use of all engineered stone, irrespective of crystalline silica content, to protect the health and safety of workers.

The recommendation for a prohibition is based on a range of considerations, including the fact that engineered stone workers exposed to respirable crystalline silica (RCS) are over-represented in silicosis cases and are being diagnosed with silicosis at a much younger age than workers from other industries. Engineered stone is also physically and chemically different to natural stone — the high levels of RCS generated by working with engineered stone, as well as the differing properties of this RCS, are likely to contribute to more rapid and severe diseases.

Safe Work Australia reports that there is also no toxicological evidence of a ‘safe’ threshold of a crystalline silica content in engineered stone, or that other chemicals found in engineered stone do not pose a health risk to workers. While silicosis and silica-related diseases are preventable, a persistent lack of compliance with, and enforcement of, the obligations imposed under WHS laws across the engineered stone industry have failed to protect workers from the health risks associated with RCS.

The Decision RIS was provided to Commonwealth, state and territory work health and safety (WHS) ministers on 16 August 2023 for their consideration. While the ministers have not made a decision on the recommendation in the Decision RIS to prohibit the use of all engineered stone, they have agreed that Safe Work Australia should publish the Decision RIS ahead of their decision.

The Decision RIS builds on the evidence and analysis considered by WHS ministers in the Decision Regulation Impact Statement: Managing the risks of respirable crystalline silica at work. The timing of a decision by WHS ministers on the prohibition of the use of engineered stone is a matter for government. Information about meetings of WHS ministers can be found on the Department of Employment and Workplace Relations website.

Image credit: iStock.com/cagkansayin","Safe Work Australia has published a Decision Regulation Impact Statement (Decision RIS) about the prohibition of the use of engineered stone.
The Decision RIS was developed at the request of WHS ministers and was informed by stakeholder consultation, independent economic analysis and an expert review of evidence.
Engineered stone is also physically and chemically different to natural stone — the high levels of RCS generated by working with engineered stone, as well as the differing properties of this RCS, are likely to contribute to more rapid and severe diseases.
The timing of a decision by WHS ministers on the prohibition of the use of engineered stone is a matter for government.
Information about meetings of WHS ministers can be found on the Department of Employment and Workplace Relations website.",,https://www.nscafoundation.org.au/news
35,NSCA Foundation,Asset Media,"Employers and community members in Victoria have been encouraged to provide feedback on how the state government can boost women’s participation and advancement in the manufacturing and energy industries. Minister for Women Natalie Hutchins welcomed the release of a discussion paper that is a key part of the Victorian Government’s response to the Inquiry into Economic Equity for Victorian Women. The discussion paper outlines some of the primary reasons why women continue to be under-represented in male-dominated industries like manufacturing, where women only make up 31% of the workforce, and identifies how industry-specific initiatives are needed to address this.

The discussion paper seeks views on how workplaces can increase support and create safe work environments for women from diverse backgrounds, in recognition of the issue that some groups of women face additional barriers to participation and career advancement. The discussion paper follows previous industry consultation and features questions about key aspects of the strategies, such as the proposed scope, vision, outcomes and priority action areas.

The release of the discussion paper follows the Victorian Government’s announcement of $840,000 to support four organisations to help women advance to more senior positions, promote respectful culture at work and encourage students to take up careers in energy or manufacturing. The programs delivered by the Australian Manufacturing Workers’ Union, the National Association of Women in Operations, Victorian Trades Hall Council and Australian Women in Solar Energy are all part of a $2.7 million investment to increase women’s participation in the energy and manufacturing industries.

Minister for Women Natalie Hutchins said she looks forward to hearing from both industries about how the government can support more women to carve out successful careers in these industries. “Increasing women’s participation in male-dominated industries, especially in trade-based and leadership roles, will help women fully contribute to our state’s economy, towards a more equal state. We’re supporting these industries to not only address barriers, attract and retain more women employees, but also provide opportunities for women to thrive,” Hutchins said.

Written submissions to the discussion paper can be submitted here until Thursday, 30 November.

Image credit: iStock.com/Morsa Images","Employers and community members in Victoria have been encouraged to provide feedback on how the state government can boost women’s participation and advancement in the manufacturing and energy industries.
Minister for Women Natalie Hutchins welcomed the release of a discussion paper that is a key part of the Victorian Government’s response to the Inquiry into Economic Equity for Victorian Women.
The discussion paper follows previous industry consultation and features questions about key aspects of the strategies, such as the proposed scope, vision, outcomes and priority action areas.
“Increasing women’s participation in male-dominated industries, especially in trade-based and leadership roles, will help women fully contribute to our state’s economy, towards a more equal state.
Written submissions to the discussion paper can be submitted here until Thursday, 30 November.",,https://www.nscafoundation.org.au/news
36,NSCA Foundation,Asset Media,"A study conducted by Monash University will partner with people who have lived experience of a workers compensation claim to design better systems. The study, led by Professor Alex Collie from Monash University’s School of Public Health and Preventive Medicine, will engage workers with physical and psychological injury and illness, and their support networks.

Each year, more than half a million Australians are injured or become ill at work; 31% of them make a workers compensation claim, resulting in at least 1.9 million weeks of lost work costing the economy $28.6 billion each year. Each state and territory in Australia has a workers compensation scheme. There are also three national schemes for Commonwealth government workers, Defence Force personnel and maritime workers.

Collie said there is evidence that Australia’s workers compensation systems are structured and operated in a way that could cause problems for injured workers, with many studies in Australia and internationally indicating that people find workers compensation stressful and complex — for some people, this can contribute to slower recovery and distress. “These studies suggest that it is the way workers compensation schemes operate that can lead to problems. The sector has a history of treating injured workers as claims to be managed, rather than as vulnerable people in need of support,” Collie said.

Workers’ Voice: Harnessing lived experience to redesign Australia’s workers’ compensation systems, will work with workers and their supporters to design a workers compensation system that reflects their experiences, views and preferences. “We think that workers with an injury or illness, their family and friends have a unique and very valuable experience of workers compensation. This experience should be heard and have greater weight in the way systems are designed and the way they operate,” Collie said.

Using a technique called participatory system modelling, the researchers will develop and test new design and delivery approaches, with the results used to provide a vision for a new approach to workers compensation that supports the recovery and return to work of Australians with work-related injury or illness. Collie said that most of Australia’s workers compensation schemes were designed in the 1980s, but the world of work and the types of injury and illness seen at work have changed fundamentally. “Because workers haven’t been involved in designing compensation schemes before, we don’t really know what solutions will be developed. That is a really exciting part of this project,” Collie said.

The study involves the Australian Centre for Justice Innovation, the University of Melbourne and the University of Waterloo, as well as injured worker support groups and networks around Australia. Collie believes that governments will listen to the study findings.

“Some of our largest workers compensation schemes have been under enormous financial pressure, and are struggling to get people back to work. To manage their budgets, governments have been cutting benefits and restricting access to these schemes. This short-term, knee-jerk reaction to financial pressure creates as many problems as it solves. A better way to improve a system and make it sustainable is to listen carefully to people with direct experience of that system. The Workers’ Voice Project provides an opportunity to do just that,” Collie said.

The Workers’ Voice Project will run until 2026, with major findings released periodically from 2024.

Image credit: iStock.com/skynesher","Each state and territory in Australia has a workers compensation scheme.
“These studies suggest that it is the way workers compensation schemes operate that can lead to problems.
Workers’ Voice: Harnessing lived experience to redesign Australia’s workers’ compensation systems, will work with workers and their supporters to design a workers compensation system that reflects their experiences, views and preferences.
“We think that workers with an injury or illness, their family and friends have a unique and very valuable experience of workers compensation.
“Some of our largest workers compensation schemes have been under enormous financial pressure, and are struggling to get people back to work.",,https://www.nscafoundation.org.au/news
37,NSCA Foundation,Asset Media,"Veterinary Wellness is part of a joint initiative between the Australian Veterinary Association (AVA) & SuperFriend as there is growing evidence from academic research, industry bodies and professionals that the veterinary profession is in a mental health crisis. Women, students, veterinary nurses and those aged between 25 and 29 were most likely to identify with having poor mental health or a formal mental health condition.*

Over the last three decades the risk of suicide in veterinary professionals has been reported to have steadily increased with research reporting veterinarians are four times more likely to die by suicide than the general population, and two times more likely than any other healthcare professionals.**

The AR Interactive - Veterinary Industry Guide to Workplace Safety 2023/24 produced in conjunction with Australian Veterinary Association (AVA), Veterinary Business Group (VBG) and endorsed by the NSCA Foundation is available via free subscription at www.provisual.com.au. Its primary focus is THRIVE, an industry-led veterinary wellness initiative that aims to support veterinarians and veterinary staff to lead satisfying, prosperous and healthy careers. THRIVE programs aim to safeguard and improve the mental health of the veterinary team which outlines the importance of taking action to moderate work demands linked to occupational stress, interventions and resources to improve wellbeing targeted at the individual, group and leadership level. THRIVE encompasses three main areas on which activities are based The Three Pillars — Prevent, Promote and Protect.

Designed to be displayed in the workplace, the Veterinary Industry to Guide to Workplace Safety 2023/24 is developed with interactive augmented reality (AR) capabilities for use with a smart device, by simply downloading the free Pro-Vis AR Safety App via the App Store or Google Play for access to Mental Health and Wellness resources for display in your workplace and to find out more about planned THRIVE initiatives and programs, AVA Counselling Service, Wellness App, designed to help veterinarians to optimise their health and wellbeing at work and at home.

Together Pro-Visual Publishing and AVA have carefully selected subject matter that addresses issues pertinent to the veterinarian sector following in-depth industry feedback which includes:

The Australian Pesticides and Veterinary Medicines Authority (APVMA) Revised Veterinary Labelling Code (VLC) outlines current legislative requirements and best practice guidance to ensure labels continue to provide appropriate advice for the safe and effective use of veterinary chemical products.

Updated third edition of the AVA Guidelines for Veterinary Personal Biosecurity & PPE and Equine PPE for preventing zoonotic infections in practices, providing the latest information about infection control and how to deal with high-risk situations. Download the Pro-Vis Safety AR App to view:

AVA/EVA Suit Up Personal Protective Equipment for Veterinarians Video

Work Safe Queensland – PPE for Equine Veterinarians Video

AVA Link to Resource sheets

Sharps Safety Risk Assessment, Control Measures, Safe Use, Storage and Disposal of Sharps. Download the Pro-Vis AR Safety App to view:

One-Hand Scoop Technique and Discard Used Needles Safely video and Sharps Checklist

Pro-Visual CEO John Hutchings states: “The success of the AR Interactive – Veterinary Industry Guide to Workplace Safety 2023/24 cannot be achieved without the collective feedback of the veterinarian workforce, peak industry association, AVA, VBG and corporate sponsors to enhance the delivery and communication of WHS initiatives, particularly Mental Health & Wellbeing, and the AVA’s THRIVE Wellness Initiative.

Independent research commissioned by AVA has shown veterinarians deal with personal mental health issues at a higher rate than the general population, with 66.6% of veterinary respondents having experienced, or are experiencing, a mental health condition in comparison to 61.8% nationally.”*

For free Guides, email: marketing@provisual.com.au or visit: https://www.provisual.com.au/free-guide-subscription.html.

*Stakeholder research was conducted between May 2021 and August 2021 by SuperFriend on behalf of the Australian Veterinary Association (AVA).

**Hatch, P., Winefield, H., & Lievaart, J, (2011), Workplace stress, mental health and burnout of veterinarians in Australia. Australian Veterinarian Journal.

Click here for a clearer image.","Women, students, veterinary nurses and those aged between 25 and 29 were most likely to identify with having poor mental health or a formal mental health condition.
**The AR Interactive - Veterinary Industry Guide to Workplace Safety 2023/24 produced in conjunction with Australian Veterinary Association (AVA), Veterinary Business Group (VBG) and endorsed by the NSCA Foundation is available via free subscription at www.provisual.com.au.
Its primary focus is THRIVE, an industry-led veterinary wellness initiative that aims to support veterinarians and veterinary staff to lead satisfying, prosperous and healthy careers.
*Stakeholder research was conducted between May 2021 and August 2021 by SuperFriend on behalf of the Australian Veterinary Association (AVA).
**Hatch, P., Winefield, H., & Lievaart, J, (2011), Workplace stress, mental health and burnout of veterinarians in Australia.",,https://www.nscafoundation.org.au/news
